HEADER: 9,"EventID","TrackID","Particle","FinalKineticEnergy","FinalPosX","FinalPosY","FinalPosZ","FinalDirTheta","FinalDirPhi"
3781,1,"gamma",0.817198,-10.6589,-12.637,36,28.184,-148.268
3791,1,"gamma",1,0,0,36,0,0
3796,1,"gamma",1,0,0,36,0,0
3798,1,"gamma",1,0,0,36,0,0
3801,1,"gamma",0.615426,16.1095,0.779975,36,49.2385,2.77192
3805,1,"gamma",1,0,0,36,0,0
3811,1,"gamma",1,0,0,36,0,0
3834,1,"gamma",0.926768,-1.72984,3.40346,36,16.2072,116.942
3850,1,"gamma",1,0,0,36,0,0
3855,1,"gamma",1,0,0,36,0,0
3859,1,"gamma",0.905072,-3.58397,4.75114,36,17.5499,126.118
3867,1,"gamma",1,0,0,36,0,0
3870,1,"gamma",1,0,0,36,0,0
3873,1,"gamma",0.937358,1.8807,-0.0674142,36,15.2523,-2.0529
3877,1,"gamma",1,0,0,36,0,0
3890,1,"gamma",1,0,0,36,0,0
3891,1,"gamma",0.545322,7.76414,-16.7005,36,38.2256,-97.159
3892,1,"gamma",1,0,0,36,0,0
3911,1,"gamma",1,0,0,36,0,0
3916,1,"gamma",1,0,0,36,0,0
3926,1,"gamma",0.307817,0.434303,-0.261724,36,47.352,167.598
3929,4,"gamma",0.236504,-2.62265,8.61578,36,44.4018,-33.5255
3932,1,"gamma",0.923692,-2.96991,1.04899,36,5.1645,-149.17
3934,1,"gamma",0.83603,-2.09381,2.06225,36,23.8181,135.435
3943,1,"gamma",0.686925,-18.7967,9.32498,36,36.8809,153.614
3956,1,"gamma",0.776989,-4.53226,4.38955,36,29.7955,135.916
3959,1,"gamma",1,0,0,36,0,0
3968,1,"gamma",0.733593,-3.23698,-9.44931,36,39.8211,-108.91
3973,1,"gamma",0.845095,-12.3777,-8.06515,36,24.8241,-146.912
3974,1,"gamma",0.563611,1.12453,3.50662,36,32.6775,3.61655
3984,1,"gamma",1,0,0,36,0,0
3986,1,"gamma",0.805615,-2.02013,-0.448876,36,13.8932,-149.838
3993,1,"gamma",1,0,0,36,0,0
4008,1,"gamma",0.685394,1.23408,3.63486,36,34.73,35.0463
4011,1,"gamma",0.617653,-4.13191,5.64402,36,32.1796,77.3816
4012,1,"gamma",1,0,0,36,0,0
4030,1,"gamma",1,0,0,36,0,0
4035,1,"gamma",0.98228,1.99635,-1.31131,36,8.3256,-33.299
4073,1,"gamma",0.602181,2.52297,0.0973538,36,40.9874,-16.6091
4075,1,"gamma",0.881481,9.81258,-3.72154,36,20.8953,-20.7699
4079,1,"gamma",0.783852,5.52054,-8.74232,36,35.3836,-38.9148
4085,1,"gamma",0.613619,-0.877756,7.05143,36,39.7597,102.866
4092,1,"gamma",1,0,0,36,0,0
4096,1,"gamma",1,0,0,36,0,0
4114,1,"gamma",1,0,0,36,0,0
4121,1,"gamma",0.941775,-0.0348891,0.057541,36,14.2379,121.23
4135,1,"gamma",1,0,0,36,0,0
4145,1,"gamma",1,0,0,36,0,0
4147,1,"gamma",1,0,0,36,0,0
4148,1,"gamma",0.798167,2.70836,-0.719074,36,36.624,-3.24031
4161,1,"gamma",0.722285,-0.724234,-0.147604,36,34.2621,-168.48
4168,1,"gamma",0.767481,1.67463,-1.04779,36,24.8882,-19.9944
4179,1,"gamma",1,0,0,36,0,0
4186,1,"gamma",1,0,0,36,0,0
4200,1,"gamma",1,0,0,36,0,0
4203,1,"gamma",0.870333,0.047413,-0.80609,36,21.9134,-86.6338
4212,1,"gamma",0.661906,22.0898,-19.0477,36,42.3101,-30.4594
4222,1,"gamma",1,0,0,36,0,0
4227,1,"gamma",1,0,0,36,0,0
4240,1,"gamma",1,-1.05011,-0.740281,36,6.941,-144.818
4252,1,"gamma",1,0,0,36,0,0
4255,1,"gamma",0.512256,-0.267095,2.53989,36,49.7481,96.0032
4281,1,"gamma",1,0,0,36,0,0
4284,1,"gamma",1,0,0,36,0,0
4287,1,"gamma",0.645214,-5.96802,-0.460071,36,44.5861,-175.592
4288,1,"gamma",1,0,0,36,0,0
4301,1,"gamma",1,0,0,36,0,0
4308,1,"gamma",0.623024,19.3964,0.868287,36,42.3653,2.56316
4314,1,"gamma",0.385878,7.67766,-19.9431,36,6.5798,63.8675
4333,1,"gamma",1,0,0,36,0,0
4339,1,"gamma",0.563027,-2.54038,4.71453,36,53.3695,118.318
4350,1,"gamma",0.888595,-0.691202,0.303023,36,20.1633,156.327
4357,1,"gamma",0.914348,7.43994,2.66145,36,21.8546,19.6834
4359,1,"gamma",1,0,0,36,0,0
4366,1,"gamma",1,0,0,36,0,0
4384,1,"gamma",1,0,0,36,0,0
4396,1,"gamma",0.966586,-3.54231,2.62354,36,8.4178,148.072
4398,5,"gamma",0.213708,-1.80283,6.37846,36,21.4137,-148.907
4405,1,"gamma",0.814217,10.8569,-11.7481,36,26.6697,-47.2576
4414,6,"e-",0.348003,8.45849,20.5518,36,24.9656,50.7186
4423,1,"gamma",1,0,0,36,0,0
4457,1,"gamma",0.940391,-2.05408,0.787314,36,14.5336,159.029
4462,1,"gamma",1,0,0,36,0,0
4493,1,"gamma",1,0,0,36,0,0
4505,1,"gamma",0.794533,-9.78527,-8.35789,36,27.2933,-139.498
4509,1,"gamma",1,0,0,36,0,0
4510,1,"gamma",0.563869,-1.07326,-0.000658787,36,52.576,-179.965
4525,1,"gamma",1,0,0,36,0,0
4532,1,"gamma",1,0,0,36,0,0
4541,1,"gamma",1,0,0,36,0,0
4558,1,"gamma",1,-2.97891,1.59549,36,33.2915,151.827
4562,1,"gamma",1,0,0,36,0,0
4582,1,"gamma",0.753309,-3.13229,-1.24352,36,27.075,162.272
4587,1,"gamma",0.833691,-16.4752,0.700118,36,28.1667,-179.811
4600,1,"gamma",0.60284,-2.83931,6.58449,36,51.5493,113.326
4611,1,"gamma",0.991767,-0.14738,-0.838715,36,5.29715,-105.022
4613,1,"gamma",1,0,0,36,0,0
4614,1,"gamma",0.718101,-15.3546,14.7048,36,37.4568,136.238
4635,1,"gamma",1,0,0,36,0,0
4661,1,"gamma",0.936192,5.99474,-5.59487,36,15.411,-43.0239
4668,1,"gamma",1,0,0,36,0,0
4670,1,"gamma",1,0,0,36,0,0
4680,1,"gamma",1,0,0,36,0,0
4707,1,"gamma",1,0,0,36,0,0
4714,1,"gamma",0.893289,3.01093,0.84606,36,16.7128,30.2197
4715,1,"gamma",0.539927,1.22395,-12.7675,36,29.547,-91.0711
4719,1,"gamma",0.746282,-15.3778,-3.38032,36,34.0327,-167.602
4723,1,"gamma",1,0,0,36,0,0
4733,1,"gamma",1,0.692956,0.0728135,36,3.48004,6.76274
4766,1,"gamma",0.545319,21.4345,-3.69462,36,54.4781,-9.77987
4768,1,"gamma",1,0,0,36,0,0
4777,1,"gamma",0.986357,1.04768,-1.03465,36,7.60695,-44.6417
4782,1,"gamma",1,-0.152913,0.54676,36,5.98049,105.625
4815,1,"gamma",1,-0.880481,0.763186,36,2.82216,139.082
4852,1,"gamma",0.871381,-1.2585,0.555696,36,30.5803,156.176
4856,1,"gamma",0.928853,-5.87757,-0.367957,36,15.9299,-176.418
4862,1,"gamma",0.632004,-1.2183,11.776,36,47.7814,96.1327
4869,1,"gamma",0.752429,11.8103,6.70881,36,31.2551,29.5986
4897,1,"gamma",1,-0.967828,0.33721,36,1.69997,160.791
4898,1,"gamma",1,0,0,36,0,0
4913,1,"gamma",0.492042,2.62236,-0.676049,36,30.0299,-23.0552
4928,1,"gamma",1,0,0,36,0,0
4937,1,"gamma",1,0,0,36,0,0
4962,1,"gamma",1,0,0,36,0,0
4974,1,"gamma",1,0,0,36,0,0
4979,1,"gamma",0.817351,-4.57558,4.90143,36,28.3704,133.031
4980,1,"gamma",0.626065,-5.82295,-10.6505,36,63.9577,-113.089
4995,1,"gamma",1,0,0,36,0,0
4996,1,"gamma",0.710753,5.44518,15.7995,36,36.9865,86.5438
5002,1,"gamma",1,0,0,36,0,0
5011,1,"gamma",1,0,0,36,0,0
5017,1,"gamma",0.802555,3.30156,-1.08079,36,45.1014,-18.1262
5028,1,"gamma",1,0,0,36,0,0
5029,1,"gamma",0.917252,-0.76389,0.856125,36,18.0889,131.741
5040,1,"gamma",1,-0.577654,0.0975472,36,5.07023,170.415
5050,1,"gamma",1,0,0,36,0,0
5064,1,"gamma",1,0,0,36,0,0
5080,1,"gamma",1,0,0,36,0,0
5085,1,"gamma",0.987869,-2.82996,0.790853,36,7.22969,164.387
5102,1,"gamma",0.618701,-0.835871,-3.38095,36,25.7228,-103.887
5103,1,"gamma",1,0,0,36,0,0
5114,1,"gamma",1,0,0,36,0,0
5125,1,"gamma",1,0,0,36,0,0
5129,1,"gamma",1,0,0,36,0,0
5132,1,"gamma",1,0,0,36,0,0
5136,1,"gamma",1,0,0,36,0,0
5139,1,"gamma",0.322556,6.27246,-14.0886,36,17.4086,-106.169
5142,1,"gamma",0.799784,4.97063,13.5923,36,29.3987,69.9128
5148,1,"gamma",0.805171,-4.03176,-13.9324,36,29.826,-112.051
5152,1,"gamma",1,0,0,36,0,0
5163,1,"gamma",0.876112,4.55443,9.23255,36,19.2118,63.7428
5184,1,"gamma",1,0,0,36,0,0
5198,1,"gamma",0.741869,-7.34291,-8.80387,36,36.3985,-129.83
5212,1,"gamma",0.737316,-0.0106796,1.7657,36,34.9284,90.3465
5219,1,"gamma",0.884813,-0.970315,-1.06829,36,18.0231,-81.4325
5220,1,"gamma",0.787035,-8.24347,1.88636,36,31.64,-142.455
5247,1,"gamma",0.961893,0.321229,1.19774,36,11.443,74.9868
5248,1,"gamma",1,0,0,36,0,0
5257,1,"gamma",1,0,0,36,0,0
5271,1,"gamma",1,0,0,36,0,0
5274,1,"gamma",0.581671,2.49099,-11.3919,36,69.3871,-67.9772
5279,1,"gamma",1,0,0,36,0,0
5283,1,"gamma",1,0,0,36,0,0
5289,1,"gamma",1,0,0,36,0,0
5317,1,"gamma",0.756522,4.78876,6.93261,36,38.212,54.5631
5325,1,"gamma",1,0,0,36,0,0
5329,1,"gamma",1,-0.0269074,-0.841876,36,2.04756,39.7377
5354,1,"gamma",0.664142,8.27318,-0.736593,36,43.2148,-5.08785
5359,1,"gamma",1,0,0,36,0,0
5367,1,"gamma",1,0,0,36,0,0
5385,5,"gamma",0.507544,0.301968,-0.265184,36,53.1884,-52.7507
5397,1,"gamma",1,0,0,36,0,0
5402,1,"gamma",0.681026,13.8001,-10.0862,36,31.843,-35.9964
5410,1,"gamma",1,0,0,36,0,0
5415,1,"gamma",1,0,0,36,0,0
5424,1,"gamma",1,0,0,36,0,0
5425,1,"gamma",0.539652,-0.636423,8.40695,36,49.1105,116.745
5427,1,"gamma",1,0,0,36,0,0
5434,1,"gamma",1,0,0,36,0,0
5438,1,"gamma",1,0,0,36,0,0
5440,1,"gamma",1,0,0,36,0,0
5450,1,"gamma",0.677048,-1.42507,-10.2809,36,41.3095,-97.8917
5454,1,"gamma",0.660835,2.30021,3.91249,36,2.16832,-127.366
5456,1,"gamma",1,0,0,36,0,0
5457,1,"gamma",0.800704,0.238376,1.46915,36,29.2575,80.7838
5462,1,"gamma",0.560794,-0.839732,1.65689,36,24.2208,136.254
5469,1,"gamma",1,0,0,36,0,0
5512,1,"gamma",1,0,0,36,0,0
5514,1,"gamma",1,0,0,36,0,0
5521,1,"gamma",0.815558,0.407623,-1.86854,36,26.3502,-77.6937
5534,1,"gamma",0.735171,-14.446,-12.0316,36,45.2374,-134.953
5558,1,"gamma",0.739227,8.22829,14.0259,36,35.0255,59.6021
5568,1,"gamma",0.963405,0.0236535,3.8415,36,15.6684,89.6472
5594,1,"gamma",1,0,0,36,0,0
5601,1,"gamma",0.440157,4.18486,0.743109,36,48.0704,10.0691
5609,1,"gamma",0.889539,-3.96666,8.6978,36,19.2628,114.516
5617,1,"gamma",1,0.0299987,-0.0266893,36,3.95049,-41.6589
5622,1,"gamma",0.561217,-0.926426,-6.35281,36,20.105,-149.894
5629,1,"gamma",1,0,0,36,0,0
5639,1,"gamma",0.611186,-5.11775,-12.9725,36,19.0724,169.93
5673,1,"gamma",1,0,0,36,0,0
5679,1,"gamma",0.725637,-5.42412,-1.53613,36,36.8584,-164.188
5682,1,"gamma",1,0,0,36,0,0
5683,1,"gamma",1,0,0,36,0,0
5686,1,"gamma",1,0,0,36,0,0
5692,1,"gamma",0.729261,-6.08096,-16.3984,36,27.5972,-114.216
5702,1,"gamma",0.913788,6.03308,5.0788,36,18.0495,40.0915
5704,1,"gamma",1,0,0,36,0,0
5707,1,"gamma",0.940696,6.50814,-3.41437,36,14.4877,-27.6828
5712,1,"gamma",1,3.75599,-1.82114,36,11.2352,-25.8671
5731,1,"gamma",0.379823,1.47703,0.884058,36,80.9353,30.9021
5733,1,"gamma",1,0,0,36,0,0
5741,1,"gamma",1,0,0,36,0,0
5752,1,"gamma",0.975827,-1.35805,-0.0655376,36,6.51196,31.7069
5768,1,"gamma",1,0,0,36,0,0
5769,1,"gamma",0.728842,-1.13775,6.76708,36,35.7878,99.5439
5774,1,"gamma",1,0,0,36,0,0
5778,1,"gamma",0.890295,3.15641,-0.740223,36,20.4382,-13.1982
5788,1,"gamma",1,0,0,36,0,0
5795,1,"gamma",0.467727,15.1645,-4.66563,36,59.7954,-14.9213
5796,1,"gamma",1,0,0,36,0,0
5801,1,"gamma",1,0,0,36,0,0
5802,1,"gamma",1,0,0,36,0,0
5804,1,"gamma",1,0.0449446,0.00713945,36,0.629631,9.02602
5807,1,"gamma",0.755599,4.47646,0.709019,36,35.4076,9.00021
5825,1,"gamma",0.975036,-3.11398,1.80406,36,9.44524,149.914
5827,1,"gamma",0.830831,-0.977154,1.04112,36,26.9472,133.185
5834,1,"gamma",1,0,0,36,0,0
5836,1,"gamma",0.977836,-0.979576,1.89706,36,8.26588,117.31
5850,1,"gamma",0.685337,9.96895,-4.43902,36,37.5915,-18.6213
5855,1,"gamma",0.648892,-0.809726,5.2498,36,45.1471,98.7682
5861,1,"gamma",1,0,0,36,0,0
5863,1,"gamma",1,0.333873,0.717376,36,1.51951,65.0423
5873,1,"gamma",1,0,0,36,0,0
5881,1,"gamma",0.694321,0.108267,-2.91889,36,38.6707,-87.8758
5895,1,"gamma",1,0,0,36,0,0
5897,1,"gamma",0.633331,0.0422965,-14.7171,36,35.7511,-89.8353
5900,1,"gamma",0.919004,7.7175,3.31271,36,15.3189,28.5902
5921,1,"gamma",1,0,0,36,0,0
5929,1,"gamma",1,0,0,36,0,0
5932,1,"gamma",0.988446,-2.73844,-1.08094,36,6.11289,-158.459
5942,1,"gamma",1,0,0,36,0,0
5968,1,"gamma",1,-1.66958,-1.70919,36,5.05306,-125.278
5973,1,"gamma",0.980715,3.04505,0.67272,36,8.49746,12.4578
5984,1,"gamma",1,0,0,36,0,0
5987,1,"gamma",0.723844,2.24059,16.3521,36,36.5612,82.1979
6010,1,"gamma",1,0,0,36,0,0
6012,1,"gamma",1,0,0,36,0,0
6014,1,"gamma",0.728025,6.34454,-9.28723,36,33.6595,-55.6612
6025,1,"gamma",1,0,0,36,0,0
6043,1,"gamma",0.707368,2.30398,-0.63267,36,19.3798,22.9755
6080,1,"gamma",0.545454,-6.60292,-5.85001,36,55.2098,-138.46
6082,1,"gamma",1,0,0,36,0,0
6085,1,"gamma",1,0,0,36,0,0
6090,1,"gamma",0.544183,-0.136519,-12.1804,36,50.3438,-112.533
6091,1,"gamma",1,0,0,36,0,0
6095,1,"gamma",0.753186,14.3928,-7.27292,36,36.7119,-2.35851
6098,1,"gamma",1,0,0,36,0,0
6110,1,"gamma",1,0,0,36,0,0
6119,1,"gamma",0.724211,-4.84846,1.12862,36,36.5045,166.896
6138,1,"gamma",0.421268,5.66978,-15.2599,36,45.027,-50.238
6143,1,"gamma",0.813944,-1.58375,4.74573,36,28.1453,108.455
6147,1,"gamma",1,0,0,36,0,0
6151,1,"gamma",0.81641,-3.6837,-0.607659,36,16.7821,-59.9029
6178,1,"gamma",0.565542,6.41441,-12.3144,36,69.1345,-61.1894
6192,1,"gamma",0.952131,-0.779123,1.33925,36,14.1658,144.895
6218,1,"gamma",1,0,0,36,0,0
6219,1,"gamma",0.639845,11.1301,13.0886,36,42.8721,49.6233
6237,1,"gamma",0.661201,-10.8812,15.1388,36,44.1458,125.707
6250,1,"gamma",0.935503,5.08865,4.26657,36,14.5901,39.9781
6264,1,"gamma",1,0,0,36,0,0
6302,1,"gamma",1,-0.403757,-0.201751,36,1.07805,-153.449
6323,1,"gamma",0.814532,2.34081,-1.63943,36,28.0882,-35.0062
6324,1,"gamma",0.981871,2.51744,-2.0851,36,8.15023,-39.6337
6335,1,"gamma",1,0,0,36,0,0
6358,1,"gamma",1,0,0,36,0,0
6374,1,"gamma",0.51031,-6.76348,3.53768,36,54.3724,114.168
6385,1,"gamma",1,0,0,36,0,0
6395,1,"gamma",1,0,0,36,0,0
6401,1,"gamma",1,0,0,36,0,0
6406,1,"gamma",1,0,0,36,0,0
6421,1,"gamma",1,0,0,36,0,0
6433,1,"gamma",1,0,0,36,0,0
6441,1,"gamma",0.541827,15.1364,8.32332,36,42.5349,29.9823
6466,1,"gamma",0.994141,0.296557,-0.0917819,36,4.5581,-17.1969
6467,1,"gamma",1,0,0,36,0,0
6486,1,"gamma",0.822378,1.88333,-2.24376,36,9.07663,-37.912
6499,1,"gamma",1,-0.174784,0.891317,36,2.57351,101.095
6504,1,"gamma",0.678425,1.64514,-1.68176,36,43.6947,-69.8968
6505,1,"gamma",1,0,0,36,0,0
6514,1,"gamma",0.981932,-0.45423,0.0262035,36,7.60932,176.698
6521,1,"gamma",0.733183,15.6117,-13.2841,36,37.7442,-40.3947
6543,1,"gamma",0.78823,4.32328,1.88507,36,10.2156,-170.656
6563,1,"gamma",1,0,0,36,0,0
6568,1,"gamma",0.722841,-2.6186,-4.21259,36,36.5761,-121.866
6578,1,"gamma",0.708178,-2.73691,9.28565,36,35.0917,106.423
6604,1,"gamma",1,5.21649,0.421682,36,22.0562,4.62153
6614,1,"gamma",0.595627,-0.734523,-4.2213,36,53.4051,-100.459
6618,1,"gamma",1,0,0,36,0,0
6627,1,"gamma",0.854989,-2.76468,-2.60272,36,14.8092,166.863
6649,1,"gamma",1,0,0,36,0,0
6662,1,"gamma",1,0,0,36,0,0
6673,1,"gamma",1,0,0,36,0,0
6674,1,"gamma",0.976359,6.19638,-0.229396,36,10.9495,-5.10623
6689,1,"gamma",1,-0.489718,0.221758,36,1.71837,155.638
6691,1,"gamma",1,0,0,36,0,0
6692,1,"gamma",0.820797,-5.52739,1.30305,36,28.9165,129.004
6696,1,"gamma",1,0,0,36,0,0
6698,1,"gamma",0.685478,3.72204,-1.79153,36,11.893,23.4202
6711,1,"gamma",0.935559,-0.855165,0.427431,36,12.5486,153.443
6720,1,"gamma",1,0,0,36,0,0
6722,1,"gamma",1,0,0,36,0,0
6724,1,"gamma",0.580729,-4.23846,-7.26155,36,49.5208,-120.271
6733,1,"gamma",0.958729,-1.21896,2.73812,36,11.9786,113.998
6735,1,"gamma",1,0,0,36,0,0
6772,1,"gamma",0.726505,-8.66882,1.08337,36,35.5298,172.877
6774,1,"gamma",1,0,0,36,0,0
6785,1,"gamma",0.900986,-6.3473,-4.01541,36,19.7014,-147.682
6788,1,"gamma",0.96174,6.79465,-0.941047,36,11.5926,-7.8852
6791,1,"gamma",1,0,0,36,0,0
6803,1,"gamma",0.564671,-0.513412,-3.21875,36,52.9243,-99.0627
6812,1,"gamma",0.625666,1.65547,-8.44517,36,57.7354,-79.8861
6813,1,"gamma",1,0,0,36,0,0
6831,1,"gamma",1,0,0,36,0,0
6846,1,"gamma",1,0,0,36,0,0
6847,1,"gamma",1,0,0,36,0,0
6864,1,"gamma",0.671988,1.17647,3.09527,36,40.2337,69.1888
6873,1,"gamma",1,0,0,36,0,0
6875,1,"gamma",1,0,0,36,0,0
6881,1,"gamma",1,0,0,36,0,0
6890,1,"gamma",0.955231,0.856171,-0.672371,36,15.2645,-38.1434
6899,1,"gamma",0.838017,0.13351,0.303252,36,25.7205,66.2379
6908,1,"gamma",0.735564,5.72139,9.14068,36,27.3556,71.929
6916,1,"gamma",0.817858,-2.6837,-12.536,36,20.9917,-83.5892
6933,1,"gamma",0.569608,6.13047,2.42899,36,49.8932,21.6142
6936,1,"gamma",1,0.24127,0.141587,36,0.509618,30.4061
6939,1,"gamma",1,0,0,36,0,0
6942,1,"gamma",1,0,0,36,0,0
6954,1,"gamma",1,0,0,36,0,0
6960,1,"gamma",1,0,0,36,0,0
6964,1,"gamma",1,0,0,36,0,0
6970,1,"gamma",0.912857,10.8167,-0.715919,36,17.9144,-3.7867
6982,1,"gamma",1,-0.618138,-0.112776,36,2.31312,-169.66
6996,1,"gamma",1,0,0,36,0,0
6999,1,"gamma",1,0,0,36,0,0
7000,1,"gamma",0.769787,6.98373,-7.501,36,23.8008,-47.7487
7009,1,"gamma",1,0,0,36,0,0
7011,1,"gamma",1,0,0,36,0,0
7016,1,"gamma",0.897187,0.636478,-3.35129,36,16.7561,-79.2464
7050,1,"gamma",0.878213,2.0193,-0.374566,36,23.6599,-10.5085
7064,1,"gamma",1,0,0,36,0,0
7065,1,"gamma",0.786625,0.992509,-4.03148,36,31.4966,-51.1722
7069,1,"gamma",1,0,0,36,0,0
7090,1,"gamma",0.813085,12.1687,2.40253,36,27.1961,-24.5292
7099,1,"gamma",0.740108,1.82379,9.55063,36,36.2698,79.1889
7132,1,"gamma",1,0,0,36,0,0
7133,1,"gamma",0.685093,4.64939,-1.07538,36,39.9389,-13.0232
7141,1,"gamma",0.652213,5.92328,15.5084,36,44.0976,69.0961
7152,1,"gamma",0.900546,-0.839159,-3.02875,36,19.3862,-105.486
7215,1,"gamma",1,0,0,36,0,0
7226,1,"gamma",0.794626,-3.44229,-14.0977,36,29.2197,-103.722
7227,1,"gamma",1,0,0,36,0,0
7237,1,"gamma",1,0,0,36,0,0
7240,1,"gamma",1,0,0,36,0,0
7242,1,"gamma",1,0,0,36,0,0
7270,1,"gamma",0.883654,-0.278382,2.80045,36,21.2311,95.6769
7281,1,"gamma",0.800101,3.04872,14.0181,36,28.3313,103.004
7283,1,"gamma",1,0,0,36,0,0
7297,1,"gamma",1,0,0,36,0,0
7304,1,"gamma",1,0,0,36,0,0
7305,1,"gamma",0.675077,13.4581,-6.33379,36,39.0685,-25.2031
7314,1,"gamma",1,0,0,36,0,0
7327,1,"gamma",1,0,0,36,0,0
7348,1,"gamma",1,0,0,36,0,0
7363,1,"gamma",1,0,0,36,0,0
7377,1,"gamma",0.812251,3.6314,8.14978,36,14.7641,32.7792
7386,1,"gamma",1,0,0,36,0,0
7387,1,"gamma",1,0,0,36,0,0
7398,1,"gamma",1,0,0,36,0,0
7405,1,"gamma",0.636263,10.4182,9.81517,36,51.8221,75.2173
7411,1,"gamma",1,0,0,36,0,0
7439,1,"gamma",0.314293,8.37983,-5.05077,36,87.433,-31.0786
7441,1,"gamma",0.801068,-0.706795,-0.564348,36,36.0129,-141.394
7448,1,"gamma",0.815886,-11.3407,15.034,36,39.3091,126.449
7453,1,"gamma",0.87796,3.01679,2.41811,36,21.7511,38.7139
7456,1,"gamma",1,0,0,36,0,0
7461,1,"gamma",0.84996,0.0223068,0.0146172,36,23.4622,33.236
7472,1,"gamma",0.438388,-0.977797,0.794701,36,16.2343,134.203
7495,1,"gamma",1,0,0,36,0,0
7498,1,"gamma",0.891979,-3.70655,-1.41773,36,21.7283,-159.068
7506,1,"gamma",1,0,0,36,0,0
7507,1,"gamma",1,0,0,36,0,0
7515,1,"gamma",1,0,0,36,0,0
7520,1,"gamma",1,0,0,36,0,0
7538,1,"gamma",1,0,0,36,0,0
7546,1,"gamma",0.48753,-0.785909,-0.33609,36,61.7456,-156.846
7552,1,"gamma",0.75892,2.13905,-8.10196,36,22.3255,-65.6224
7556,1,"gamma",0.569543,0.396254,1.01499,36,52.337,68.6742
7557,1,"gamma",0.863944,-0.940453,0.0999467,36,23.3474,173.934
7559,1,"gamma",0.786619,10.1047,13.3832,36,32.1312,53.2994
7560,1,"gamma",1,0,0,36,0,0
7568,1,"gamma",1,0,0,36,0,0
7571,1,"gamma",1,-0.167443,-0.283538,36,1.83869,-120.564
7578,1,"gamma",1,-1.59276,-3.54044,36,6.45882,-114.222
7580,1,"gamma",0.756045,10.9662,-11.2084,36,22.9579,-29.2283
7586,1,"gamma",1,0,0,36,0,0
7588,1,"gamma",0.845602,-13.4875,11.9032,36,29.2279,138.571
7590,1,"gamma",1,0,0,36,0,0
7593,1,"gamma",0.856,-3.26035,-2.13866,36,19.3477,-137.937
7594,1,"gamma",1,0,0,36,0,0
7598,1,"gamma",0.64838,-7.26109,-0.106562,36,21.7,-90.3113
7635,1,"gamma",0.931779,3.37039,7.39582,36,17.9025,59.327
7640,1,"gamma",0.593253,-1.24607,5.90715,36,47.8406,101.911
7670,1,"gamma",0.460528,-4.11473,0.367587,36,7.33314,-8.02586
7679,1,"gamma",1,-0.667274,0.443381,36,3.32882,165.468
7692,1,"gamma",1,0,0,36,0,0
7693,1,"gamma",0.927641,3.03912,-9.40583,36,16.7124,-72.0938
7699,1,"gamma",0.262816,-2.17731,2.43571,36,60.9707,89.594
7716,1,"gamma",1,0,0,36,0,0
7728,1,"gamma",1,0,0,36,0,0
7730,1,"gamma",0.866766,-2.76938,-6.1243,36,31.1543,-129.995
7748,1,"gamma",0.699384,-12.999,9.22281,36,38.8249,144.644
7752,1,"gamma",1,0,0,36,0,0
7761,1,"gamma",1,0,0,36,0,0
7767,1,"gamma",1,0,0,36,0,0
7769,1,"gamma",1,0,0,36,0,0
7779,1,"gamma",0.837119,-3.58939,-2.34275,36,32.3033,-151.781
7783,1,"gamma",1,0,0,36,0,0
7786,1,"gamma",0.816508,-0.946044,-1.16225,36,6.51004,164.361
7792,1,"gamma",0.85167,-0.333627,2.39389,36,20.2988,103.966
7794,1,"gamma",0.88835,4.67388,-1.57867,36,22.4523,-18.6632
7797,1,"gamma",1,0,0,36,0,0
7798,1,"gamma",0.896962,2.11976,-4.42767,36,19.8844,-64.4171
7816,1,"gamma",0.79855,12.1002,-6.21605,36,29.0345,-27.1903
7822,1,"gamma",1,0,0,36,0,0
7830,1,"gamma",0.867198,-5.91306,-12.2129,36,29.6892,-118.597
7834,1,"gamma",1,0,0,36,0,0
7836,1,"gamma",1,0,0,36,0,0
7848,1,"gamma",0.76331,-2.026,-0.778211,36,32.1058,-158.988
7863,1,"gamma",0.486725,-0.399466,5.732,36,59.6908,162.945
7865,1,"gamma",1,0,0,36,0,0
7869,1,"gamma",0.993126,-0.343937,-0.0371033,36,4.23895,-173.843
7881,1,"gamma",1,0,0,36,0,0
7889,1,"gamma",0.611439,14.525,-6.61304,36,33.9944,-17.9815
7890,4,"e-",0.527094,-0.751352,15.2729,36,47.0633,20.3171
7893,1,"gamma",0.764244,-8.88481,-5.88309,36,9.55338,145.431
7900,1,"gamma",1,0,0,36,0,0
7911,1,"gamma",1,0,0,36,0,0
7912,1,"gamma",0.825741,-4.72637,2.3525,36,27.3259,153.539
7913,1,"gamma",1,0,0,36,0,0
7914,1,"gamma",1,0,0,36,0,0
7917,1,"gamma",1,2.17191,-4.14409,36,8.67275,-62.3411
7947,1,"gamma",1,0,0,36,0,0
7965,1,"gamma",0.810018,6.03535,7.97281,36,11.1497,98.6812
7974,1,"gamma",1,0,0,36,0,0
7981,1,"gamma",0.81175,2.03912,4.96217,36,24.7581,69.5039
7983,1,"gamma",1,0,0,36,0,0
7986,1,"gamma",1,0,0,36,0,0
7987,1,"gamma",1,0,0,36,0,0
8004,1,"gamma",0.6861,4.25434,5.22593,36,39.793,50.8516
8005,1,"gamma",0.779475,1.81654,-0.829706,36,30.8701,-24.5486
8019,1,"gamma",1,0,0,36,0,0
